Id,Function,threads,gpus,P,Q,mtxfmt,nb,m,n,lda,seedA,bump,tsub,time,gflops,cfg
0,sgetrf_nopiv,7,1,1,1,0,2048,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,5.250088e+01,1.269810e+04,7+1
0,sgetrf_nopiv,7,1,1,1,0,4096,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,3.761449e+01,1.772353e+04,7+1
0,sgetrf_nopiv,16,1,1,1,0,2048,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,1.016608e+02,6.557704e+03,16
0,sgetrf_nopiv,16,1,1,1,0,2048,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,1.049147e+02,6.354319e+03,16
0,sgetrf_nopiv,16,1,1,1,0,4096,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,8.810949e+01,7.566287e+03,16
0,sgetrf_nopiv,16,1,1,1,0,1024,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,3.723080e+02,1.790619e+03,16
0,sgetrf_nopiv,16,1,1,1,0,4096,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,8.998639e+01,7.408472e+03,16
0,sgetrf_nopiv,8,1,1,1,0,4096,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,6.628664e+01,1.005726e+04,8
0,sgetrf_nopiv,7,1,1,1,0,1024,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,1.503583e+02,4.433820e+03,7+1
0,sgetrf_nopiv,8,1,1,1,0,4096,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,6.612285e+01,1.008217e+04,8
0,sgetrf_nopiv,15,1,1,1,0,4096,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,4.963413e+01,1.343152e+04,15+1
0,sgetrf_nopiv,16,1,1,1,0,1024,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,3.298043e+02,2.021386e+03,16
0,sgetrf_nopiv,15,1,1,1,0,1024,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,2.526726e+02,2.638440e+03,15+1
